attack,level,dt_level,mal_nodes,is_malicious,method,node_id,R2_m,R3_m,R4_m,Rep_m,pi_m,KL_q_p_m,passed_gate_m,R2_s,R3_s,R4_s,Rep_s,pi_s,KL_q_p_s,passed_gate_s,count
stealth_amp,,D0,3,1,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,1,weighted_r4only,0,0.5,0.5,0.0007742418684185838,7.705383562839796e-06,7.705383562839796e-06,8.928219223022461,0.0,0.0,0.0,0.0014072127655670624,1.4049461297605012e-05,1.4049461297605012e-05,1.748639888944669,0.0,5
stealth_amp,,D0,3,1,weighted_r4only,1,0.5,0.5,0.00166495241775617,1.702054966745679e-05,1.702054966745679e-05,7.520805549621582,0.0,0.0,0.0,0.002683720059777477,2.7796001731901907e-05,2.7796001731901907e-05,1.3770975930895397,0.0,5
stealth_amp,,D0,3,1,weighted_r4only,2,0.5,0.5,0.00015201595110636836,1.4675560516770424e-06,1.4675560516770424e-06,9.607600688934326,0.0,0.0,0.0,0.00014676723475799891,1.4187050762295305e-06,1.4187050762295305e-06,1.5658187833088952,0.0,5
stealth_amp,,D0,5,0,weighted,5,0.7310585786300049,1.0,0.7150225214611814,83.94277137374785,83.94277137374785,0.33600292205810545,0.8,0.0,0.0,0.02389433863764203,39.26071013244399,39.26071013244399,0.03356902675277894,0.4000000000000001,5
stealth_amp,,D0,5,0,weighted,6,0.7310585786300049,1.0,0.7198320233432576,84.60146365158248,84.60146365158248,0.32883177399635316,1.0,0.0,0.0,0.009846880861383989,15.202698591600868,15.202698591600868,0.0137688353198094,0.0,5
stealth_amp,,D0,5,0,weighted,7,0.7310585786300049,1.0,0.7134078721855508,74.77634849855488,74.77634849855488,0.33782840967178346,0.8,0.0,0.0,0.01130583970307715,15.731893800078712,15.731893800078712,0.015929347127230004,0.4000000000000001,5
stealth_amp,,D0,5,0,weighted,8,0.7310585786300049,1.0,0.7214625403513446,91.1208306596526,91.1208306596526,0.32673906087875365,1.0,0.0,0.0,0.016678981538227222,33.93663099652814,33.93663099652814,0.022924331533703126,0.0,5
stealth_amp,,D0,5,0,weighted,9,0.7310585786300049,1.0,0.7221723967391267,89.76815547420203,89.76815547420203,0.32563828229904174,1.0,0.0,0.0,0.012379003980542235,22.464458963381524,22.464458963381524,0.017139783593038898,0.0,5
stealth_amp,,D0,5,0,weighted_r2only,5,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,0,weighted_r2only,6,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,0,weighted_r2only,7,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,0,weighted_r2only,8,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,0,weighted_r4only,5,0.5,0.5,0.719025294947291,9.170102018603234,9.170102018603234,0.33050039410591125,0.8,0.0,0.0,0.02550938386954348,2.211267052782393,2.211267052782393,0.0359991617459514,0.4000000000000001,5
stealth_amp,,D0,5,0,weighted_r4only,6,0.5,0.5,0.7244282225323989,9.50665882835885,9.50665882835885,0.32252684235572815,1.0,0.0,0.0,0.012657240395797175,1.137020596503578,1.137020596503578,0.017610365800225573,0.0,5
stealth_amp,,D0,5,0,weighted_r4only,7,0.5,0.5,0.7182119019088944,8.953655307919684,8.953655307919684,0.33120561242103574,0.8,0.0,0.0,0.014858227811862816,1.3078204854853996,1.3078204854853996,0.02075986472547879,0.4000000000000001,5
stealth_amp,,D0,5,0,weighted_r4only,8,0.5,0.5,0.726364614397081,9.764334086268958,9.764334086268958,0.3199898302555084,1.0,0.0,0.0,0.017391845082966192,1.6930863418043662,1.6930863418043662,0.023944581477077006,0.0,5
stealth_amp,,D0,5,0,weighted_r4only,9,0.5,0.5,0.7271138546735882,9.783165795025756,9.783165795025756,0.3188597738742828,1.0,0.0,0.0,0.01402238268562143,1.3094355126064858,1.3094355126064858,0.01941053333271051,0.0,5
stealth_amp,,D0,5,1,weighted,0,0.7310585786300049,1.0,0.00020253525890086434,1.3544932128535067e-08,1.3544932128535067e-08,9.31083278656006,0.0,0.0,0.0,0.00018843497102367013,1.2640541129071087e-08,1.2640541129071087e-08,1.5782206864720776,0.0,5
stealth_amp,,D0,5,1,weighted,1,0.7310585786300049,1.0,0.0006280244923444919,4.24358130754535e-08,4.24358130754535e-08,7.735861778259277,0.0,0.0,0.0,0.0004079967478153501,2.773295717529713e-08,2.773295717529713e-08,0.977609526766897,0.0,5
stealth_amp,,D0,5,1,weighted,2,0.7310585786300049,1.0,0.0004075876019785164,2.7985117364706496e-08,2.7985117364706496e-08,9.399170875549316,0.0,0.0,0.0,0.000723377472527779,4.986928744963041e-08,4.986928744963041e-08,1.6650457567124926,0.0,5
stealth_amp,,D0,5,1,weighted,3,0.7310585786300049,1.0,0.0005017973672429456,3.3922235215408456e-08,3.3922235215408456e-08,8.175500297546387,0.0,0.0,0.0,0.0004557832846720298,3.0978996276128957e-08,3.0978996276128957e-08,1.157297607938867,0.0,5
stealth_amp,,D0,5,1,weighted,4,0.7310585786300049,1.0,0.0004997833883059855,3.385480598750786e-08,3.385480598750786e-08,8.11159553527832,0.0,0.0,0.0,0.0005078027145996532,3.476785029434457e-08,3.476785029434457e-08,1.0023250305387408,0.0,5
stealth_amp,,D0,5,1,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,1,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,1,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,1,weighted_r2only,3,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,1,weighted_r2only,4,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,5,1,weighted_r4only,0,0.5,0.5,0.00019837751872340677,1.916594344712583e-06,1.916594344712583e-06,9.316110324859618,0.0,0.0,0.0,0.00018460439549275811,1.7863577525456317e-06,1.7863577525456317e-06,1.5662133009220762,0.0,5
stealth_amp,,D0,5,1,weighted_r4only,1,0.5,0.5,0.0006538783617147895,6.352445144289903e-06,6.352445144289903e-06,7.6837060928344725,0.0,0.0,0.0,0.0004202279090570973,4.094777245765525e-06,4.094777245765525e-06,0.9545857741083245,0.0,5
stealth_amp,,D0,5,1,weighted_r4only,2,0.5,0.5,0.00040992327867099207,4.013674737587028e-06,4.013674737587028e-06,9.396536445617675,0.0,0.0,0.0,0.0007285890602052992,7.148364894220993e-06,7.148364894220993e-06,1.6622851827304832,0.0,5
stealth_amp,,D0,5,1,weighted_r4only,3,0.5,0.5,0.0005030811959720329,4.888435234006908e-06,4.888435234006908e-06,8.210619831085205,0.0,0.0,0.0,0.000470976237111262,4.588340837028939e-06,4.588340837028939e-06,1.1887163783859427,0.0,5
stealth_amp,,D0,5,1,weighted_r4only,4,0.5,0.5,0.00047925269084058444,4.659795887034886e-06,4.659795887034886e-06,8.144094848632813,0.0,0.0,0.0,0.0005021398253770915,4.910134973901029e-06,4.910134973901029e-06,0.97695934968987,0.0,5
